intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:O76024
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:O43292
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:O00124
intact:EBI-25490574,b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q9Y3U8
intact:EBI-25490574,b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q9NW13
intact:EBI-25490574,b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q9NR30
intact:EBI-25490574,b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q9UN86
intact:EBI-25490574,b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q9HCE1
intact:EBI-25490574,b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q92900
intact:EBI-25490574,b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q8TAD8
intact:EBI-25490574,b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q8NCA5
intact:EBI-25490574,b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q6PKG0
intact:EBI-25490574,b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q13310
intact:EBI-25490574,b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q13283
intact:EBI-25490574,b100d0849c3e01fc6c75ead0e916ce0f,uniprot:P67870
intact:EBI-25490574,b100d0849c3e01fc6c75ead0e916ce0f,uniprot:P19784
intact:EBI-25490574,b100d0849c3e01fc6c75ead0e916ce0f,uniprot:P11940
intact:EBI-25490574,b100d0849c3e01fc6c75ead0e916ce0f,uniprot:O43818
intact:EBI-25490625,4c35f09aac2f7be4f3cffd30c6aecac8,uniprot:Q9C0B5
intact:EBI-25490625,4c35f09aac2f7be4f3cffd30c6aecac8,uniprot:Q7Z5G4
